,mean,std
0.05123053741838272,-0.0005439209501,0.008924416049589037
0.05173279758915118,-0.003288614233956044,0.06674334150460692
0.052235057759919636,0.0001245618252406416,0.01574670150291044
0.052737317930688095,-1.5203273300000083e-05,0.014397084300083152
0.05323957810145656,0.00012392223549999998,0.011885784635258504
0.05374183827222501,-0.002294160210135135,0.02052707357638362
0.054244098442993466,-0.0015398793939950005,0.03557864886854112
0.05474635861376193,0.0016645336145999997,0.01983382100198423
0.055248618784530384,-3.0948236388891262e-06,0.016147757082113256
0.05575087895529885,1.7115522719999987e-05,0.010154608112422222
0.0562531391260673,0.000575033286972973,0.00796044836708595
0.05675539929683576,0.0005992578766749997,0.014295833964289866
0.05725765946760422,0.00021761718622857136,0.005251231176930274
0.057759919638372674,0.0007658143033999998,0.008435924435098148
0.058262179809141126,0.0003528007645399997,0.009176526769372993
0.058764439979909586,-0.0004560831294075001,0.01120715876452238
0.05926670015067805,0.000263065520025,0.009651466069946563
0.05976896032144651,-0.00021312182388000012,0.016314662985790505
0.06027122049221498,-0.00016555597402500015,0.014022047939827139
0.06077348066298342,0.0004968457039098495,0.00850145357072244
0.061275740833751875,0.0006223552744150001,0.009906520688624862
0.061778001004520335,0.00040824651165500013,0.013322048359045094
0.0622802611752888,0.001351854945402174,0.015441273628766825
0.06278252134605726,0.00026909385704999985,0.007674915995907132
0.06328478151682572,-0.002606328011779999,0.025463868585889088
0.06378704168759418,0.0008538692602500002,0.02055986544465716
0.06428930185836264,-0.00033895329141999997,0.010364573252222894
0.06479156202913107,2.0175601115000216e-05,0.012366646511531135
0.06529382219989954,5.7733616414999574e-05,0.010578924213217739
0.065796082370668,-0.0008385473513538464,0.008704784086437257
0.06629834254143646,-0.0012016512005300004,0.025303337815531145
0.06680060271220492,-0.00167353470255,0.02033776361087136
0.06730286288297338,-0.0008821745411299999,0.006675942824691438
0.06780512305374184,0.0012172933713407825,0.01490909793912238
0.0683073832245103,0.0005914130726399996,0.0096785576136002
0.06880964339527876,0.0013109246540394994,0.01672870802203234
0.06931190356604723,0.00035225898548999976,0.008301047160362961
0.06981416373681568,8.590646610500006e-05,0.013984870509395413
0.07031642390758412,0.001163810752949999,0.041917391778469835
0.07081868407835258,0.00013747104689999993,0.00603427264266395
0.07132094424912104,-0.0005222502671199998,0.010674058019438963
0.0718232044198895,0.00023227897997499963,0.010931043599039873
0.07232546459065796,-0.0016300581957000024,0.024929428240520007
0.07282772476142642,-0.001993298646250001,0.022029046327576962
0.07332998493219488,-0.00016429855695000023,0.010875605688555228
0.07383224510296334,-0.00018996608997894716,0.005813534505935008
0.0743345052737318,0.00037398488527999845,0.019047304456786183
0.07483676544450026,6.0705095595799745e-05,0.010659434640687079
0.07533902561526871,-8.653317350000101e-06,0.008582087723515151
0.07584128578603717,0.0012767011122910062,0.01529995249822326
0.07634354595680562,0.0001328843044899998,0.00867279060539889
0.07684580612757408,-0.0008254609241899996,0.006416915423710662
0.07734806629834254,0.0008038119475135135,0.010055382969474424
0.077850326469111,0.0010768938194500003,0.008848925543879775
0.07835258663987946,-0.0019229504634717953,0.017639419029941362
0.07885484681064793,-4.042488138500041e-05,0.010350550725947712
0.07935710698141638,-0.00012757975637999995,0.003988729302251399
0.07985936715218482,0.00020386912649746197,0.009755728991626966
0.0803616273229533,0.00022240704284000047,0.010004717883732112
0.08086388749372175,-0.00116040499207,0.008525236323522742
0.08136614766449021,0.00018269842462999994,0.011096620823169518
0.08186840783525866,0.006790094633285,0.027158388386068186
0.08237066800602713,-6.857226067484718e-05,0.01676101329551397
0.08287292817679558,-1.299413270000006e-05,0.00952080386553224
0.08337518834756404,0.0007512702243500006,0.01611596004936507
0.0838774485183325,0.0026024580340299995,0.023054607831415736
0.08437970868910095,-0.0005705957974915002,0.008087467045059584
0.08488196885986941,0.001497338297354498,0.011435892069035525
0.08538422903063787,-3.9414686525000056e-05,0.006996961680055054
0.08588648920140632,-0.00023373694834999997,0.014553356114597535
0.08638874937217479,0.00177022413205,0.01692490176141318
0.08689100954294325,0.00019089865185500002,0.008655977302812331
0.0873932697137117,-0.0008561249835051545,0.01520882774832102
0.08789552988448016,0.00036435030397000026,0.006066364860592675
0.08839779005524863,-0.00207334268355,0.03862464079977454
0.08890005022601707,-0.0005109387007650002,0.009249024233992873
0.08940231039678552,-0.0005158826693900001,0.005944345686245191
0.08990457056755399,-0.0008875007148749995,0.015225189980911751
0.09040683073832244,-0.0004920273411050001,0.007241811000476443
0.09090909090909093,-0.0009176816081999999,0.014356775570146998
0.09141135107985936,-0.002115641030045001,0.02545049997481453
0.09191361125062784,-0.0024134936640708587,0.015712761945664032
0.09241587142139628,2.5084754059999997e-05,0.007885188942977118
0.09291813159216472,-0.0020930838314750008,0.011199630095977119
0.0934203917629332,0.0017050811910799995,0.01066674337556507
0.09392265193370164,-0.00040585009450777256,0.015197788331620025
0.09442491210447013,0.0014387075101000002,0.013911713400425518
0.09492717227523856,0.0013285024413700003,0.00901884403579477
0.09542943244600703,0.00012159855536956522,0.0013110072527380788
0.09593169261677548,-0.00016669829383000003,0.007675777758077758
0.09643395278754396,-0.00043874792530500045,0.013508347670734354
0.0969362129583124,-0.00041166837676999987,0.013256952087695933
0.09743847312908087,0.001606587774410001,0.01688039918283325
0.09794073329984933,0.00039548745854999905,0.007619628311969061
0.09844299347061776,-0.00011279335897500017,0.022202187728823305
0.09894525364138623,0.0010301880534500005,0.019820257813557708
0.09944751381215468,0.0012056337100999996,0.007546877120509296
0.09994977398292317,0.0014102504693725001,0.016269288083527955
0.1004520341536916,-0.0012759763503699991,0.006502969774517978
0.10095429432446007,0.0017682940391802995,0.015961482345569242
0.10145655449522853,-0.0003344359753743315,0.00943528397240534
0.101958814665997,-0.0007411674665750001,0.006322134797128297
0.10246107483676543,-0.0009864909852113004,0.011289185972638583
0.10296333500753392,0.0007052278125652168,0.012032474945108703
0.10346559517830237,0.00031086247397500006,0.008876112512844573
0.1039678553490708,7.88416121499999e-05,0.015723405272743643
0.10447011551983927,-0.002305231060963917,0.010641904488107895
0.10497237569060773,-0.0003492710903686871,0.020540344714737344
0.1054746358613762,-0.0011253421435499997,0.011740828327932966
0.10597689603214464,-0.0007571367706666661,0.020557621393286242
0.10647915620291312,0.0003612613968499996,0.008130074018329155
0.10698141637368157,0.0015715201873500006,0.015377975532648747
0.10748367654445004,-0.0010892956785950002,0.008019951822247554
0.10798593671521847,0.0008330478320000005,0.017721627623763194
0.10848819688598696,0.0022379174717,0.014860879123026655
0.1089904570567554,0.0004648546133000003,0.012060785883442848
0.10949271722752386,0.00045969023474,0.004738479042442508
0.10999497739829232,-0.000259273842415,0.004502045810320934
0.11049723756906077,0.002157758010100001,0.010818202274678557
0.11099949773982924,0.0003661287913250001,0.006621035120669628
0.11150175791059767,0.00087412222605,0.014047955077448823
0.11200401808136616,-0.0008665902551999999,0.015049227845561662
0.1125062782521346,-0.00014417316809999978,0.006808250779810596
0.11300853842290308,-0.0013449975322250005,0.006166626477877226
0.11351079859367152,-0.0011813160005600006,0.011728109261124739
0.11401305876443997,0.0030131610243000003,0.020035031538983405
0.11451531893520844,-0.0005615187974111672,0.027165137852329154
0.1150175791059769,-0.0027607249199999994,0.038812414543202826
0.11551983927674535,0.0009709006343888889,0.00943316871725371
0.1160220994475138,0.0010125253784000001,0.027319349967104736
0.11652435961828228,0.001531185154940397,0.013606608050862974
0.11702661978905073,-0.001716200220005,0.023414471251010746
0.1175288799598192,0.003455481372950001,0.02585624899644737
0.11803114013058764,0.0016309738669559998,0.013112857505540738
0.1185334003013561,0.0005203089960349997,0.012266342191729274
0.11903566047212455,-0.0021623017343799992,0.01590742301724852
0.11953792064289302,0.005657514528529999,0.026305822264106514
0.12004018081366148,-4.864779800000029e-05,0.014237896865033
0.12054244098442995,-0.00010317995584499998,0.0046959812811299415
0.1210447011551984,-0.0003023862587649999,0.006297956156157239
0.12154696132596685,0.00031092012759999953,0.0423849649377358
0.1220492214967353,0.005157347849529413,0.027335704219648257
0.12255148166750375,0.0007378427289300005,0.009268353870263672
0.12305374183827222,0.0008002849090600001,0.008936976160870046
0.12355600200904067,-1.2490116958500111e-05,0.0052524494456420694
0.12405826217980916,-0.000410692673335,0.007149630234973588
0.1245605223505776,0.0,0.0
0.12506278252134606,-0.0026382182836549974,0.03132317366669981
0.12556504269211452,-0.0005692092292000001,0.014033251860516141
0.12606730286288298,-6.768231054000007e-05,0.005204775436405962
0.12656956303365144,0.0008544726285699998,0.010847921922995085
0.1270718232044199,0.00025450022911500014,0.008926022526672895
0.12757408337518836,-0.0002460283271099998,0.0080333332533815
0.12807634354595682,0.0017656639357999996,0.012869080008811708
0.12857860371672528,-7.188189761658014e-05,0.012241451899455455
0.12908086388749376,-0.00046904087088000027,0.006920633115900316
0.12958312405826214,1.5214150989999917e-05,0.004642637719468284
0.13008538422903065,-0.0003018007349550004,0.007304540712386662
0.13058764439979909,-9.204013333333232e-06,0.009824025383436463
0.13108990457056754,-0.00019131794791999994,0.010246095021424574
0.131592164741336,-1.679560944999989e-05,0.0071112624949014646
0.13209442491210446,-0.001525945456705001,0.018771478006785774
0.13259668508287292,0.00041578399216494853,0.008069819463350813
0.13309894525364138,0.0009656713748000008,0.013254392754339463
0.13360120542440984,1.902854561999994e-05,0.004212976741670821
0.1341034655951783,0.002724922101449998,0.01927009724826544
0.13460572576594676,0.00307712969913,0.030724405809637832
0.13510798593671522,-0.0009144988265317919,0.0081223270401668
0.13561024610748368,0.0003560274755499992,0.009846266207667969
0.13611250627825214,-0.00028456206995000085,0.018856897793358477
0.1366147664490206,-0.00037817126856999985,0.007519230634874321
0.13711702661978906,-0.0008605769101399998,0.011473075004044661
0.13761928679055752,-4.622964372000003e-05,0.007411152363211508
0.13812154696132595,-0.0034924098572999985,0.02934721659269737
0.13862380713209446,0.0012803861817999999,0.009577844248065962
0.1391260673028629,4.8413230199999605e-05,0.019545581608540495
0.13962832747363135,-0.0006638914108023953,0.006546685419008054
0.1401305876443998,0.0013185629351700002,0.012234534072502074
0.14063284781516824,0.0001568061857500001,0.01279715164408846
0.1411351079859367,-0.0008563760075450002,0.007529284770106259
0.14163736815670516,-4.445438374331547e-05,0.009144867920282605
0.14213962832747362,-0.00010922694513253037,0.011874619545343298
0.14264188849824208,0.0007370605571550003,0.008063207019108386
0.14314414866901054,-7.902280628500026e-05,0.014568050441507293
0.143646408839779,-0.0004909590064800003,0.006822198006402888
0.14414866901054746,0.0021883822034453547,0.013717574740207428
0.14465092918131592,-5.800508034999962e-05,0.008094506909902913
0.14515318935208438,-0.0005431851850100001,0.009330237193839104
0.14565544952285284,7.233456406e-05,0.010807037326373859
0.1461577096936213,-0.0017696313858149998,0.031657493600951346
0.14665996986438976,-0.0013563718369800002,0.01981812832485926
0.1471622300351582,0.002434685569975001,0.020649384478860514
0.14766449020592667,1.7397425530726253e-05,0.004605517640836638
0.14816675037669513,-0.00035853426093157917,0.010748027319033867
0.1486690105474636,-0.0011037419051450003,0.01139958525715562
0.14917127071823205,-0.0004540840870300001,0.009031371263296426
0.1496735308890005,-0.0006228127044499998,0.018815939931951964
0.15017579105976894,-0.000404871348705,0.005748492063151162
0.15067805123053746,0.00020347240473999974,0.008218069226567336
0.1511803114013059,0.001138683898510526,0.0172916222471402
0.15168257157207435,0.000889381944632308,0.009843190850783032
0.15218483174284278,0.0004118549700568179,0.01617507355379313
0.15268709191361124,0.000824194660515,0.005533843166300316
0.1531893520843797,0.0006632783320999997,0.007327182048132157
0.15369161225514816,-0.0026363668629,0.0186158842979328
0.15419387242591662,-0.0012368277992749995,0.013462823661736664
0.15469613259668508,-0.0007592591873699994,0.00947750693170629
0.15519839276745356,0.0011164793681150002,0.00983703353459731
0.155700652938222,-0.00014362265087499937,0.020085740503253915
0.15620291310899045,-0.0002764725626499999,0.007239354683876579
0.1567051732797589,0.001530053339850001,0.016589550743281965
0.15720743345052735,0.000901862292105,0.007823425727572638
0.15770969362129586,-0.0011679691883850006,0.00963350735970582
0.1582119537920643,0.00171944604427,0.018884235694282582
0.15871421396283275,-6.508476831155767e-05,0.011253048667389916
0.1592164741336012,-0.0001882757383200008,0.01158984918614227
0.15971873430436967,-0.0010079071784020097,0.017566621313877366
0.16022099447513813,-0.0005730819449249999,0.01325025145356052
0.1607232546459066,9.963928480000012e-05,0.0075127843084976265
0.16122551481667505,-0.00012907694560999997,0.0076115196232756895
0.1617277749874435,-0.0003289328546500001,0.012508110334171976
0.16223003515821194,-0.000632963015113,0.011182347570762972
0.16273229532898045,0.00019913433063250004,0.013729661961858009
0.16323455549974886,-0.0010953728920000008,0.015831369183745073
0.16373681567051732,-0.0026511200295,0.03414268535050449
0.16423907584128578,-0.0016951439652349992,0.02003753352333219
0.16474133601205426,5.3371658769999855e-05,0.014010467212221944
0.1652435961828227,0.00295833364515,0.021668661022871204
0.16574585635359115,4.212882685000068e-05,0.012149033726051497
0.1662481165243596,7.800933646850022e-05,0.007570157088121105
0.16675037669512807,-0.0003408816338800005,0.01350336751993329
0.16725263686589653,0.0010994551176,0.012013705278673287
0.16775489703666502,0.0005443505616699998,0.010217874604153918
0.16825715720743345,0.000959195260599999,0.02379534114540314
0.1687594173782019,-0.0006339864302400001,0.012782636537226002
0.16926167754897034,0.0003124506455880003,0.007317111175820537
0.16976393771973886,-0.0004398651033000002,0.03405406332340905
0.1702661978905073,-0.00039621932777499953,0.016337680457510845
0.17076845806127575,0.0051607088379250045,0.046557539956991204
0.1712707182320442,0.0002818722196500006,0.022189373003967547
0.17177297840281264,0.00026701047018,0.004158411435541243
0.17227523857358112,0.0008851177955649999,0.014235702910854272
0.17277749874434958,-0.00048049853034500006,0.016636912774454796
0.17327975891511804,0.0013361446076699999,0.0070773879917946265
0.1737820190858865,0.0009003397803800003,0.01210872327779701
0.17428427925665493,-0.0002611444743480001,0.0038598192398096227
0.1747865394274234,-0.0006665542765692307,0.02314504707369921
0.17528879959819185,0.003126089431274999,0.015060239095263708
0.1757910597689603,0.0017513581646408844,0.024965684006646467
0.17629331993972874,-0.00047558829363499993,0.008597531235359081
0.17679558011049726,-0.0012212013728000002,0.015725576083004768
0.1772978402812657,-0.0002339951695027623,0.012036695513607643
0.17780010045203415,-0.001199975183355,0.011298533792276372
0.1783023606228026,0.0025297422944999997,0.012885275026811745
0.17880462079357107,-0.0018256922984599994,0.010897614660181954
0.17930688096433953,0.00063615470815,0.008529669285439813
0.179809141135108,-0.0002977423932249998,0.005903329587300934
0.18031140130587645,0.002155330609049999,0.029891180485117935
0.1808136614766449,0.000698131983525,0.019199227289987346
0.18131592164741334,0.00109875280956,0.0069670646695050124
0.18181818181818185,-0.001061913158449999,0.02434774756148453
0.18232044198895028,0.0015685313464999997,0.011921131078969442
0.18282270215971874,0.0009848456628649997,0.01932990442313476
0.1833249623304872,-0.0008648480621879995,0.008973657329125074
0.1838272225012557,-0.0005065762193500006,0.011468854436921755
0.18432948267202406,-0.0014299981965500003,0.01010976883278031
0.18483174284279255,-0.0006465455189949998,0.009600035090051084
0.18533400301356104,-0.0013336853872680397,0.02060347736684114
0.18583626318432947,0.00025700626223999995,0.007498417932834513
0.18633852335509796,-0.0007883040199100013,0.011345016402829644
0.1868407835258664,0.0003237529021499997,0.012777182438341982
0.18734304369663485,-0.0006174619622,0.012271745718193451
0.1878453038674033,0.0019170906173333342,0.029230188887235307
0.18834756403817174,2.112830040500011e-05,0.023016137590366647
0.18884982420894025,-0.00030479114352000003,0.00612927241126299
0.18935208437970869,-0.0015360044007600002,0.015340919013178765
0.18985434455047714,-0.0004299735044750004,0.012002367440126914
0.1903566047212456,0.0005435428862999988,0.030558563775932444
0.19085886489201406,-3.598529195402486e-06,0.008413848414671434
0.19136112506278247,0.000145440645,0.003355020662976129
0.19186338523355095,-0.00064765161165,0.020231788947598986
0.19236564540431944,-0.0004068058119850002,0.011071884904869217
0.1928679055750879,0.0009323053743499998,0.009026990708183462
0.1933701657458564,0.0014402182110306123,0.014112014351508422
0.1938724259166248,0.00039237056635359115,0.005466550550945239
0.19437468608739328,0.0018059204467499993,0.01029862114835042
0.19487694625816174,0.00016413569752500007,0.015910882666906268
0.1953792064289302,-0.0005893107263149997,0.014832081033318213
0.19588146659969866,0.0003885863898199998,0.011619850599773525
0.19638372677046712,0.00014090212492000014,0.007673046693556467
0.19688598694123555,8.400364130000006e-05,0.007139482196101601
0.197388247112004,-0.00136888901027,0.020337783890751214
0.19789050728277247,-0.0007964926919350001,0.012723449318498769
0.19839276745354087,0.0006956632480200005,0.008394412265190616
0.19889502762430936,0.0008816667769999998,0.01659142745656932
0.19939728779507784,6.985144855999955e-05,0.020323861565612143
0.1998995479658463,0.00049871936256,0.005130166150707174
0.2004018081366148,-0.000156189954171123,0.005347114631439017
0.2009040683073832,0.0003085168658450003,0.009355658878160747
0.20140632847815168,0.00044005233425065,0.012409603666863332
0.2019085886489201,-0.0002717921100149998,0.009133791832825037
0.2024108488196886,-0.00015633076147680006,0.004279881893951615
0.20291310899045706,0.0006835523020717946,0.01210016660931778
0.20341536916122552,-0.00019477064070999993,0.007344617295726182
0.203917629331994,0.00048167536241999954,0.017642710363540894
0.20441988950276244,-0.0006874257704475003,0.012072298963015511
0.2049221496735309,0.0008499130772499994,0.008626185797556482
0.20542440984429933,-0.0010568940467525773,0.011153226127610896
0.2059266700150678,0.0009935931035999998,0.02293320429212023
0.20642893018583627,-0.0004489482660514995,0.014440728120161004
0.20693119035660476,-1.5149854053500037e-05,0.007973316936242094
0.2074334505273732,-0.0003144727087900001,0.017052854295092117
0.2079357106981416,0.0001550843793449998,0.007713109542952967
0.20843797086891008,-0.0010711864716499995,0.025546871707599606
0.20894023103967851,0.001063819420775,0.007305301010443742
0.209442491210447,0.00013707037312800025,0.006253340149897636
0.20994475138121546,0.0006407914572099996,0.014422249206643794
0.21044701155198392,0.0035967475278500007,0.024206856465169835
0.2109492717227524,0.0005101040918999997,0.00874373648959701
0.21145153189352084,-0.0018280169680663,0.02923468415900305
0.2119537920642893,0.00016517391375500006,0.011234117339245597
0.21245605223505776,-0.0007336780036795003,0.00923847539200137
0.21295831240582624,-6.953351237499986e-05,0.012020741564644569
0.21346057257659468,-0.004466621682920002,0.020150385067515878
0.21396283274736316,-0.0005847810134070347,0.013121471091622991
0.2144650929181316,0.0006914421309800001,0.007786423695493033
0.21496735308890005,0.0001087550370200005,0.012042170744315442
0.2154696132596685,-0.00047690899624999993,0.020596235868899086
0.21597187343043694,0.0009681410928500004,0.015071192266271892
0.21647413360120546,0.00021179484158999993,0.007177965545501979
0.2169763937719739,0.00053846490795,0.009575757093391162
0.21747865394274235,-0.0007576054922000007,0.01247461137529247
0.2179809141135108,-7.069388499999965e-07,0.007397020772980518
0.21848317428427927,0.0012444822282500015,0.017711269649689398
0.21898543445504773,-0.0001469491695935,0.007056045626363437
0.21948769462581616,0.0007406033746000004,0.00965275494091968
0.21998995479658465,0.003099543829135001,0.018789544440017455
0.22049221496735308,-0.0010257542945500003,0.013405820420055123
0.22099447513812154,0.0007713808616399994,0.009915174048368797
0.22149673530889,0.0011178609266499998,0.008602115474383646
0.22199899547965848,-0.0017684862308592962,0.019545042751307695
0.2225012556504269,0.00021215140821500005,0.007735123863533227
0.22300351582119535,-0.0002265060708450001,0.005058736940249661
0.22350577599196386,-0.0057911181581750005,0.030239103944289508
0.2240080361627323,0.0011217776012499992,0.016658968751001958
0.22451029633350075,-0.0005243016109990001,0.004988973678171461
0.2250125565042692,-0.001159438615241936,0.01269722460567495
0.2255148166750377,0.0018228195437750016,0.023557293023944957
0.2260170768458061,-0.0007730702493243239,0.012891677424582054
0.2265193370165746,-0.000711901175480225,0.016329028187239414
0.22702159718734305,-0.000200935504395,0.008866949618018765
0.2275238573581115,0.00022207795879999984,0.009524993230344954
0.22802611752888,-0.0005810823731000002,0.005571948180301993
0.22852837769964846,-8.609374694444421e-05,0.010117956912162634
0.2290306378704169,-0.0010146696034358971,0.012913009475195027
0.2295328980411853,0.001031550759668508,0.01991101617236861
0.2300351582119538,0.0007947832009947641,0.011179474265251314
0.23053741838272224,0.0012892006179940473,0.016593921051773285
0.2310396785534907,0.0018169882036195007,0.014480616556425767
0.2315419387242592,-0.002606274423152173,0.02486602812417858
0.2320441988950276,-0.0009170925986450001,0.010943722274969519
0.2325464590657961,-0.0012354782177630053,0.009018953792283874
0.2330487192365645,0.002721962547550001,0.022627007878244752
0.23355097940733302,0.0005671213447999997,0.008910688174418832
0.23405323957810145,0.000307833173445122,0.012524926524853378
0.2345554997488699,-0.0013614474021100005,0.014849294988667161
0.2350577599196384,-0.0010600276093499998,0.011897396117389032
0.23556002009040686,0.00048523220182795706,0.013656889871164668
0.2360622802611753,-0.0008796460385999996,0.020165982966637196
0.2365645404319437,-0.004291106488612022,0.0168290101756151
0.2370668006027122,-0.00011557140510499989,0.007658706471787173
0.2375690607734807,-0.00011458482558510699,0.014346330698756788
0.23807132094424915,-0.00078389045325,0.007776729356707764
0.2385735811150176,0.0006919464447093026,0.014025399717067413
0.23907584128578604,-0.002563107439699999,0.0210640940230453
0.2395781014565545,0.0007530226366550002,0.012521892209360444
0.24008036162732296,0.0002552671242999999,0.012207500263717683
0.24058262179809145,0.0009631517809199999,0.01200627823958368
0.2410848819688599,0.0010781925872999998,0.01474996537873738
0.2415871421396283,0.0016873490780000002,0.01945197138326408
0.2420894023103968,0.0004488238447399992,0.007782059272900285
0.24259166248116526,0.0002331107958750001,0.009312844172481237
0.2430939226519337,-0.0005873772772065216,0.011707129587829072
0.2435961828227021,6.266147199999675e-06,0.011144528365390264
0.2440984429934706,0.00016880624165000022,0.020724472422919075
0.2446007031642391,-0.0004939091364699996,0.010874984107560211
0.24510296333500756,0.0004891460446999999,0.005901805429908148
0.24560522350577602,-9.938842602538068e-05,0.006834929568931253
0.24610748367654445,-6.7921260615e-05,0.00829973913071756
0.2466097438473129,0.0009257402094249991,0.01647375745359248
0.24711200401808134,-0.0010116567704000008,0.013987490129204819
